Kode Univesitas,Nama Universitas,Website Universitas,Kode Prodi,Nama Prodi,Peminat
80,UNIVERSITAS NEGERI MAKASSAR,http://www.unm.ac.id,802256,PEND. GURU SEK. DASAR (KAMPUS MAKASSAR),2180
80,UNIVERSITAS NEGERI MAKASSAR,http://www.unm.ac.id,802264,PENDIDIKAN GURU PAUD,434
80,UNIVERSITAS NEGERI MAKASSAR,http://www.unm.ac.id,802272,PEND. GURU SEKOLAH DASAR (KAMPUS BONE),213
80,UNIVERSITAS NEGERI MAKASSAR,http://www.unm.ac.id,802286,PEND. GURU SEK. DASAR (KAMPUS PARE-PARE),307
80,UNIVERSITAS NEGERI MAKASSAR,http://www.unm.ac.id,802294,PENDIDIKAN IPS,323
80,UNIVERSITAS NEGERI MAKASSAR,http://www.unm.ac.id,802301,ADMINISTRASI NEGARA,1722
80,UNIVERSITAS NEGERI MAKASSAR,http://www.unm.ac.id,802315,PENDIDIKAN EKONOMI,596
80,UNIVERSITAS NEGERI MAKASSAR,http://www.unm.ac.id,802331,PEND. GEOGRAFI KLS INTERNAS. (BILINGUAL),72
80,UNIVERSITAS NEGERI MAKASSAR,http://www.unm.ac.id,802345,EKONOMI PEMBANGUNAN,591
80,UNIVERSITAS NEGERI MAKASSAR,http://www.unm.ac.id,802353,AKUNTANSI,1665
80,UNIVERSITAS NEGERI MAKASSAR,http://www.unm.ac.id,802361,"PENDIDIKAN SENI DRAMA,TARI,DAN MUSIK",598
80,UNIVERSITAS NEGERI MAKASSAR,http://www.unm.ac.id,802375,PENDIDIKAN SENI RUPA,266
80,UNIVERSITAS NEGERI MAKASSAR,http://www.unm.ac.id,802383,P. GURU SEK DASAR BILINGUAL (KAMP MAKASSAR),289
80,UNIVERSITAS NEGERI MAKASSAR,http://www.unm.ac.id,802391,SENI TARI,129
80,UNIVERSITAS NEGERI MAKASSAR,http://www.unm.ac.id,802404,PEND. ADMINISTRASI PERKANTORAN,963
80,UNIVERSITAS NEGERI MAKASSAR,http://www.unm.ac.id,802426,PEND. AKUNTANSI,574
80,UNIVERSITAS NEGERI MAKASSAR,http://www.unm.ac.id,802434,PENDIDIKAN ANTROPOLOGI,222
80,UNIVERSITAS NEGERI MAKASSAR,http://www.unm.ac.id,802442,PENDIDIKAN BAHASA DAN SASTRA DAERAH,136
80,UNIVERSITAS NEGERI MAKASSAR,http://www.unm.ac.id,802456,PENDIDIKAN BAHASA ARAB,321
80,UNIVERSITAS NEGERI MAKASSAR,http://www.unm.ac.id,802464,ILMU ADMINISTRASI BISNIS,1085
80,UNIVERSITAS NEGERI MAKASSAR,http://www.unm.ac.id,802472,PENDIDIKAN BAHASA MANDARIN,51
81,UNIVERSITAS ISLAM NEGERI ALAUDDIN,http://www.uin-alauddin.ac.id,811011,MATEMATIKA,222
81,UNIVERSITAS ISLAM NEGERI ALAUDDIN,http://www.uin-alauddin.ac.id,811033,KIMIA,199
81,UNIVERSITAS ISLAM NEGERI ALAUDDIN,http://www.uin-alauddin.ac.id,811063,TEKNIK PERENCANAAN WILAYAH DAN KOTA,845
81,UNIVERSITAS ISLAM NEGERI ALAUDDIN,http://www.uin-alauddin.ac.id,811071,TEKNIK ARSITEKTUR,561
81,UNIVERSITAS ISLAM NEGERI ALAUDDIN,http://www.uin-alauddin.ac.id,811085,ILMU PETERNAKAN,461
81,UNIVERSITAS ISLAM NEGERI ALAUDDIN,http://www.uin-alauddin.ac.id,811152,SISTEM INFORMASI,859
81,UNIVERSITAS ISLAM NEGERI ALAUDDIN,http://www.uin-alauddin.ac.id,811166,PENDIDIKAN DOKTER,941
81,UNIVERSITAS ISLAM NEGERI ALAUDDIN,http://www.uin-alauddin.ac.id,812013,ILMU HUKUM,1105
81,UNIVERSITAS ISLAM NEGERI ALAUDDIN,http://www.uin-alauddin.ac.id,812021,JURNALISTIK,271
81,UNIVERSITAS ISLAM NEGERI ALAUDDIN,http://www.uin-alauddin.ac.id,812035,MANAJEMEN,1584
81,UNIVERSITAS ISLAM NEGERI ALAUDDIN,http://www.uin-alauddin.ac.id,812081,AKUNTANSI,966
81,UNIVERSITAS ISLAM NEGERI ALAUDDIN,http://www.uin-alauddin.ac.id,812095,ILMU EKONOMI,862
81,UNIVERSITAS ISLAM NEGERI ALAUDDIN,http://www.uin-alauddin.ac.id,812192,ILMU POLITIK,335
81,UNIVERSITAS ISLAM NEGERI ALAUDDIN,http://www.uin-alauddin.ac.id,812281,ILMU KOMUNIKASI,760
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821012,MATEMATIKA,450
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821026,FISIKA,284
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821034,KESEHATAN MASYARAKAT,3247
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821042,FARMASI,3386
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821056,KIMIA,498
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821064,BIOLOGI,713
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821072,PENDIDIKAN DOKTER,4914
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821086,AGROTEKNOLOGI,1336
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821094,ILMU DAN TEKNOLOGI PANGAN,669
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821101,AGRIBISNIS,1823
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821115,KETEKNIKAN PERTANIAN,1205
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821145,TEKNIK SIPIL,3023
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821153,TEKNIK MESIN,1060
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821161,TEKNIK ELEKTRO,1434
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821175,TEKNIK PERKAPALAN,617
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821183,TEKNIK GEOLOGI,577
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821191,PENDIDIKAN DOKTER GIGI,2746
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821204,TEKNIK ARSITEKTUR,1570
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821212,KEHUTANAN,1657
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821234,GEOFISIKA,291
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821242,STATISTIKA,643
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821256,ILMU GIZI,1597
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821264,ILMU KELAUTAN,645
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821272,BUDIDAYA PERAIRAN,303
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821286,MANAJEMEN SUMBERDAYA PERAIRAN,534
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821294,PEMANFAATAN SUMBERDAYA PERIKANAN,657
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821301,SOSIAL EKONOMI PERIKANAN,365
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821315,ILMU KEPERAWATAN,1323
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821323,PETERNAKAN,1148
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821331,TEKNIK KELAUTAN,324
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821345,TEKNIK INDUSTRI,941
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821353,TEKNIK SISTEM PERKAPALAN,296
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821361,TEKNIK PENGEMB. WILAYAH KOTA,970
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821375,TEKNIK PERTAMBANGAN,1589
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821383,TEKNIK INFORMATIKA,3055
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821391,FISOTERAPI,1214
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821404,TEKNIK LINGKUNGAN,509
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821412,KEDOKTERAN HEWAN,588
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821426,PSIKOLOGI,1641
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821434,ILMU KOMPUTER,1374
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,822022,MANAJEMEN,4018
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,822036,ILMU HUKUM,4248
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,822044,ILMU POLITIK,866
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,822052,ANTROPOLOGI SOSIAL,289
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,822066,ILMU SEJARAH,260
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,822074,ILMU KOMUNIKASI,1635
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,822082,SOSIOLOGI,624
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,822096,AKUNTANSI,3158
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,822103,ILMU PEMERINTAHAN,1140
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,822111,ILMU HUBUNGAN INTERNASIONAL,1547
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,822125,ILMU ADMINISTRASI NEGARA,1723
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,822133,SASTRA INDONESIA,586
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,822141,SASTRA DAERAH/BUGIS MAKASSAR,129
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,822155,SASTRA ASIA BARAT/ARAB,278
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,822163,SASTRA INGGRIS,1527
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,822171,SASTRA PERANCIS/ BARAT ROMAN,113
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,822185,ARKEOLOGI,258
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,822193,SASTRA JEPANG,296
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,822206,ILMU EKONOMI,1565
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,822214,HUKUM ADMINISTRASI NEGARA,1161
83,UNIVERSITAS TADULAKO,http://untad.ac.id,831013,PEND. BIOLOGI,564
83,UNIVERSITAS TADULAKO,http://untad.ac.id,831021,PEND. MATEMATIKA,400
83,UNIVERSITAS TADULAKO,http://untad.ac.id,831035,PEND. FISIKA,169
83,UNIVERSITAS TADULAKO,http://untad.ac.id,831043,PEND. KIMIA,168
83,UNIVERSITAS TADULAKO,http://untad.ac.id,831051,AGROTEKNOLOGI,652
83,UNIVERSITAS TADULAKO,http://untad.ac.id,831065,KEHUTANAN,488
83,UNIVERSITAS TADULAKO,http://untad.ac.id,831073,AGRIBISNIS,1109
83,UNIVERSITAS TADULAKO,http://untad.ac.id,831081,PETERNAKAN,507
83,UNIVERSITAS TADULAKO,http://untad.ac.id,831102,TEKNIK SIPIL,1142
83,UNIVERSITAS TADULAKO,http://untad.ac.id,831116,TEKNIK ARSITEKTUR,591
83,UNIVERSITAS TADULAKO,http://untad.ac.id,831124,TEKNIK MESIN,402
83,UNIVERSITAS TADULAKO,http://untad.ac.id,831132,TEKNIK ELEKTRO,342
83,UNIVERSITAS TADULAKO,http://untad.ac.id,831146,FISIKA,71
83,UNIVERSITAS TADULAKO,http://untad.ac.id,831154,MATEMATIKA,115
83,UNIVERSITAS TADULAKO,http://untad.ac.id,831162,KIMIA,107
83,UNIVERSITAS TADULAKO,http://untad.ac.id,831176,BIOLOGI,192
83,UNIVERSITAS TADULAKO,http://untad.ac.id,831184,PEND. DOKTER,842
83,UNIVERSITAS TADULAKO,http://untad.ac.id,831192,KESEHATAN MASYARAKAT,936
83,UNIVERSITAS TADULAKO,http://untad.ac.id,831205,BUDIDAYA PERAIRAN,236
83,UNIVERSITAS TADULAKO,http://untad.ac.id,831213,FARMASI,1094
83,UNIVERSITAS TADULAKO,http://untad.ac.id,831221,TEKNIK INFORMATIKA,1412
83,UNIVERSITAS TADULAKO,http://untad.ac.id,831235,STATISTIKA,212
83,UNIVERSITAS TADULAKO,http://untad.ac.id,831243,TEKNIK GEOLOGI,241
83,UNIVERSITAS TADULAKO,http://untad.ac.id,831251,PERENCANAAN WILAYAH DAN KOTA,428
83,UNIVERSITAS TADULAKO,http://untad.ac.id,832015,PEND. BAHASA INDONESIA,865
83,UNIVERSITAS TADULAKO,http://untad.ac.id,832023,PEND. BAHASA INGGRIS,995
83,UNIVERSITAS TADULAKO,http://untad.ac.id,832031,PEND. PANCASILA DAN KEWARGANEGARAAN,274
83,UNIVERSITAS TADULAKO,http://untad.ac.id,832045,PEND. SEJARAH,400
83,UNIVERSITAS TADULAKO,http://untad.ac.id,832053,BIMBINGAN DAN KONSELING,380
83,UNIVERSITAS TADULAKO,http://untad.ac.id,832061,PEND. GURU SEKOLAH DASAR,1284
83,UNIVERSITAS TADULAKO,http://untad.ac.id,832075,PEND. GURU PAUD,277
83,UNIVERSITAS TADULAKO,http://untad.ac.id,832083,ADMINSTRASI NEGARA,1114
83,UNIVERSITAS TADULAKO,http://untad.ac.id,832091,SOSIOLOGI,428
83,UNIVERSITAS TADULAKO,http://untad.ac.id,832104,ANTROPOLOGI,103
83,UNIVERSITAS TADULAKO,http://untad.ac.id,832112,ILMU PEMERINTAHAN,1009
83,UNIVERSITAS TADULAKO,http://untad.ac.id,832126,ILMU KOMUNIKASI,876
83,UNIVERSITAS TADULAKO,http://untad.ac.id,832134,EKONOMI PEMBANGUNAN,452
83,UNIVERSITAS TADULAKO,http://untad.ac.id,832142,EKONOMI MANAJEMEN,2358
83,UNIVERSITAS TADULAKO,http://untad.ac.id,832156,EKONOMI AKUNTANSI,1751
83,UNIVERSITAS TADULAKO,http://untad.ac.id,832164,ILMU HUKUM,1000
83,UNIVERSITAS TADULAKO,http://untad.ac.id,832172,"PEND. JASMANI,KESEHATAN DAN REKREASI",908
83,UNIVERSITAS TADULAKO,http://untad.ac.id,832186,PEND. GEOGRAFI,452
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,841014,AGRIBISNIS,719
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,841022,AGROTEKNOLOGI / AGROEKOTEKNOLOGI,273
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,841036,PETERNAKAN,189
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,841052,MANAJEMEN SUMBERDAYA PERAIRAN,131
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,841066,BUDIDAYA PERAIRAN,97
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,841074,MATEMATIKA,158
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,841082,FISIKA,70
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,841096,KIMIA,90
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,841103,BIOLOGI,206
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,841111,ILMU KESEHATAN MASYARAKAT,1411
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,841125,PENDIDIKAN MATEMATIKA,649
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,841133,PENDIDIKAN BIOLOGI,842
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,841141,PENDIDIKAN FISIKA,338
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,841155,PENDIDIKAN KIMIA,262
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,841163,TEKNIK SIPIL,2032
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,841171,TEKNIK ARSITEKTUR,864
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,841185,TEKNIK MESIN,516
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,841193,TEKNIK ELEKTRO,571
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,841206,TEKNIK INFORMATIKA,2297
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,841214,PENDIDIKAN DOKTER,1131
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,841222,KEHUTANAN,246
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,841236,ILMU DAN TEKNOLOGI PANGAN,290
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,841244,FARMASI,1750
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,841252,AGROBISNIS PERIKANAN,179
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,841266,TEKNIK GEOFISIKA,62
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,841282,TEKNIK GEOLOGI,209
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,841296,ILMU KELAUTAN,146
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,841303,ILMU LINGKUNGAN,80
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,841311,TEKNIK PERTAMBANGAN,1356
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,841325,TEKNOLOGI HASIL PERIKANAN,95
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,841333,GEOGRAFI,159
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,841341,ILMU TANAH,83
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,841355,PROTEKSI TANAMAN,35
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,841363,PENYULUHAN PERTANIAN,248
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,841371,BIOTEKNOLOGI,65
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,841385,ILMU KEOLAHRAGAAN,104
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,841393,OSEANOGRAFI,33
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,841406,PERIKANAN TANGKAP,104
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,842016,EKONOMI PEMBANGUNAN,605
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,842024,MANAJEMEN,2630
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,842032,AKUTANSI,1958
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,842046,ILMU ADMINISTRASI NEGARA,1166
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,842054,SOSIOLOGI,573
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,842062,ANTROPOLOGI SOSIAL,67
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,842076,ILMU KOMUNIKASI,689
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,842084,ILMU HUKUM,1224
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,842092,PENDIDIKAN SEJARAH,621
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,842105,PENDIDIKAN EKONOMI,466
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,842113,PEND. PANCASILA & KEWARGANEGARAAN,455
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,842121,"PEND. JASMANI,KESEHATAN DAN REKREASI",1202
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,842135,"PEND. BAHASA,SASTRA INDO. & DAERAH",1242
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,842143,PENDIDIKAN BAHASA INGGRIS,1014
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,842151,PEND. GURU SEKOLAH DASAR (PGSD) S1,1599
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,842165,PENDIDIKAN ANAK USIA DINI (PG-PAUD),445
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,842173,PENDIDIKAN BIMBINGAN DAN KONSELING,364
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,842181,ADMINISTRASI BISNIS,786
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,842195,ARKEOLOGI,48
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,842216,ILMU KESEJAHTERAAN SOSIAL,74
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,842224,ILMU SEJARAH,65
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,842232,JURNALISTIK,318
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,842246,PENDIDIKAN GEOGRAFI,1013
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,842254,SASTRA INDONESIA,143
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,842262,SASTRA INGGRIS,399
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,842276,TRADISI LISAN,41
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,842284,PSIKOLOGI,319
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,842292,ILMU POLITIK,220
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,842305,PENDIDIKAN AKUNTANSI,313
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,851015,PENDIDIKAN MATEMATIKA,201
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,851023,PENDIDIKAN FISIKA,55
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,851031,PENDIDIKAN BIOLOGI,210
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,851045,PENDIDIKAN KIMIA,81
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,851053,PENDIDIKAN GEOGRAFI,169
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,851061,PENDIDIKAN SENI RUPA,32
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,851075,AGROTEKNOLOGI,275
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,851083,SISTEM INFORMASI,596
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,851091,TEKNIK ELEKTRO,126
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,851104,AGRIBISNIS,526
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,851112,KESEHATAN MASYARAKAT,974
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,851126,MANAJAMEN SUMBERDAYA PERAIRAN,88
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,851134,PETERNAKAN,178
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,851142,BUDIDAYA PERAIRAN,94
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,851164,KEPERAWATAN,1295
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,851172,TEKNOLOGI HASIL PERIKANAN,110
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,851186,TEKNIK SIPIL,336
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,851194,TEKNIK ARSITEKTUR,240
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,851201,FARMASI,1041
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,851215,TEKNIK GEOLOGI,70
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,851223,PENDIDIKAN TEKNIK BANGUNAN,26
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,851231,PENDIDIKAN TEKNOLOGI INFORMASI,347
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,851245,TEKNIK INDUSTRI,93
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,851253,ILMU TEKNOLOGI PANGAN,190
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,851275,PENDIDIKAN TEKNIK MESIN,62
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,851283,KIMIA,67
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,851291,BIOLOGI,144
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,851304,FISIKA,33
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,851312,MATEMATIKA,73
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,851326,STATISTIKA,93
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,851334,PENDIDIKAN ILMU PENGETAHUAN ALAM,63
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,852011,PENDIDIKAN SEJARAH,186
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,852025,PENDIDIKAN PANCASLA DAN KEWARGANEGARAAN,175
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,852033,PENDIDIKAN EKONOMI,415
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,852041,PENDIDIKAN JASMANI KESEHATAN DAN REKREASI,538
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,852055,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,572
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,852063,PENDIDIKAN BAHASA INGGRIS,471
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,852071,PENDIDIKAN GURU SD,1309
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,852085,PENDIDIKAN ANAK USIA DINI,193
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,852093,PENDIDIKAN SENDRATASIK,104
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,852106,BIMBINGAN DAN KONSELING,255
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,852114,PENDIDIKAN LUAR SEKOLAH,83
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,852122,MANAJEMEN PENDIDIKAN,511
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,852136,ILMU HUKUM,847
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,852144,AKUNTANSI,817
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,852152,MANAJEMEN,1223
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,852166,PENDIDIKAN KEPELATIHAN,248
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,852174,SOSIOLOGI,377
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,852182,ILMU KOMUNIKASI,417
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,852196,EKONOMI PEMBANGUNAN,288
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,852203,ADMINISTRASI PUBLIK,266
86,UNIVERSITAS NEGERI MANADO,http://unima.ac.id/pmb,861016,PEND. BIOLOGI,208
86,UNIVERSITAS NEGERI MANADO,http://unima.ac.id/pmb,861024,ILMU BIOLOGI,83
86,UNIVERSITAS NEGERI MANADO,http://unima.ac.id/pmb,861032,PEND. KIMIA,41
86,UNIVERSITAS NEGERI MANADO,http://unima.ac.id/pmb,861046,ILMU KIMIA,14
86,UNIVERSITAS NEGERI MANADO,http://unima.ac.id/pmb,861054,PEND. FISIKA,63
86,UNIVERSITAS NEGERI MANADO,http://unima.ac.id/pmb,861062,ILMU FISIKA,26
